nodenumber     x-coordinate     y-coordinate 
       627  9.251858539E-17  1.666666667E-01 
       628  1.998349835E-02  1.666666667E-01 
       629  3.996699670E-02  1.666666667E-01 
       630  5.995049505E-02  1.666666667E-01 
       631  7.993399340E-02  1.666666667E-01 
       632  9.991749175E-02  1.666666667E-01 
       633  1.199009901E-01  1.666666667E-01 
       634  1.398844884E-01  1.666666667E-01 
       635  1.598679868E-01  1.666666667E-01 
       636  1.798514851E-01  1.666666667E-01 
       637  1.998349835E-01  1.666666667E-01 
       638  2.198184818E-01  1.666666667E-01 
       639  2.398019802E-01  1.666666667E-01 
       640  2.597854785E-01  1.666666667E-01 
       641  2.797689769E-01  1.666666667E-01 
       642  2.997524752E-01  1.666666667E-01 
       643  3.197359736E-01  1.666666667E-01 
       644  3.397194719E-01  1.666666667E-01 
       645  3.597029703E-01  1.666666667E-01 
       646  3.796864686E-01  1.666666667E-01 
       647  3.996699670E-01  1.666666667E-01 
       648  4.196534653E-01  1.666666667E-01 
       649  4.396369637E-01  1.666666667E-01 
       650  4.596204620E-01  1.666666667E-01 
       651  4.796039604E-01  1.666666667E-01 
       652  4.995874587E-01  1.666666667E-01 
       653  5.195709571E-01  1.666666667E-01 
       654  5.395544554E-01  1.666666667E-01 
       655  5.595379538E-01  1.666666667E-01 
       656  5.795214521E-01  1.666666667E-01 
       657  5.995049505E-01  1.666666667E-01 
       658  6.194884488E-01  1.666666667E-01 
       659  6.394719472E-01  1.666666667E-01 
       660  6.594554455E-01  1.666666667E-01 
       661  6.794389439E-01  1.666666667E-01 
       662  6.994224422E-01  1.666666667E-01 
       663  7.194059406E-01  1.666666667E-01 
       664  7.393894389E-01  1.666666667E-01 
       665  7.593729373E-01  1.666666667E-01 
       666  7.793564356E-01  1.666666667E-01 
       667  7.993399340E-01  1.666666667E-01 
       668  8.193234323E-01  1.666666667E-01 
       669  8.393069307E-01  1.666666667E-01 
       670  8.592904290E-01  1.666666667E-01 
       671  8.792739274E-01  1.666666667E-01 
       672  8.992574257E-01  1.666666667E-01 
       673  9.192409241E-01  1.666666667E-01 
       674  9.392244224E-01  1.666666667E-01 
       675  9.592079208E-01  1.666666667E-01 
       676  9.791914191E-01  1.666666667E-01 
       677  9.991749175E-01  1.666666667E-01 
       678  1.725433573E+00  1.669250896E-01 
       679  1.254440885E+00  1.671369623E-01 
       680  1.843121077E+00  1.679525564E-01 
       681  1.136632046E+00  1.682703654E-01 
       682  1.960784314E+00  1.694121972E-01 
       683  1.509601695E+00  1.694800118E-01 
       684  1.627335712E+00  1.696791451E-01 
       685  1.391843412E+00  1.697130525E-01 
       686  1.018798939E+00  1.698359425E-01 
       687  1.745045460E+00  1.703104524E-01 
       688  1.274060862E+00  1.703782671E-01 
       689  1.862730942E+00  1.713739337E-01 
       690  1.156254045E+00  1.714756557E-01 
       691  1.529217628E+00  1.727933456E-01 
       692  1.980392157E+00  1.728695889E-01 
       693  1.411461367E+00  1.729903718E-01 
       694  1.038422960E+00  1.730052183E-01 
       695  1.646949621E+00  1.730284934E-01 
       696  1.293680839E+00  1.736195719E-01 
       697  1.764657348E+00  1.736958152E-01 
       698  1.175876043E+00  1.746809460E-01 
       699  1.882340808E+00  1.747953110E-01 
       700  1.548833560E+00  1.761066794E-01 
       701  1.058046981E+00  1.761744941E-01 
       702  1.431079321E+00  1.762676910E-01 
       703  1.666563531E+00  1.763778417E-01 
       704  1.313300815E+00  1.768608767E-01 
       705  1.784269236E+00  1.770811780E-01 
       706  1.195498042E+00  1.778862363E-01 
       707  1.901950673E+00  1.782166883E-01 
       708  1.077671002E+00  1.793437699E-01 
       709  1.568449492E+00  1.794200132E-01 
       710  1.450697276E+00  1.795450103E-01 
       711  1.686177441E+00  1.797271900E-01 
       712  1.332920792E+00  1.801021815E-01 
       713  1.803881123E+00  1.804665408E-01 
       714  1.215120041E+00  1.810915266E-01 
       715  1.921560538E+00  1.816380655E-01 
       716  1.097295024E+00  1.825130457E-01 
       717  1.588065424E+00  1.827333470E-01 
       718  1.470315230E+00  1.828223296E-01 
       719  1.705791351E+00  1.830765383E-01 
       720  1.352540769E+00  1.833434863E-01 
       721  1.823493011E+00  1.838519036E-01 
       722  1.234742040E+00  1.842968169E-01 
       723  1.941170404E+00  1.850594428E-01 
       724  1.116919045E+00  1.856823214E-01 
       725  1.607681356E+00  1.860466808E-01 
       726  1.489933184E+00  1.860996489E-01 
       727  1.725405261E+00  1.864258866E-01 
       728  1.372160745E+00  1.865847911E-01 
       729  1.843104899E+00  1.872372663E-01 
       730  1.040834086E-16  1.875000000E-01 
       731  1.998143564E-02  1.875000000E-01 
       732  3.996287129E-02  1.875000000E-01 
       733  5.994430693E-02  1.875000000E-01 
       734  7.992574257E-02  1.875000000E-01 
       735  9.990717822E-02  1.875000000E-01 
       736  1.198886139E-01  1.875000000E-01 
       737  1.398700495E-01  1.875000000E-01 
       738  1.598514851E-01  1.875000000E-01 
       739  1.798329208E-01  1.875000000E-01 
       740  1.998143564E-01  1.875000000E-01 
       741  2.197957921E-01  1.875000000E-01 
       742  2.397772277E-01  1.875000000E-01 
       743  2.597586634E-01  1.875000000E-01 
       744  2.797400990E-01  1.875000000E-01 
       745  2.997215347E-01  1.875000000E-01 
       746  3.197029703E-01  1.875000000E-01 
       747  3.396844059E-01  1.875000000E-01 
       748  3.596658416E-01  1.875000000E-01 
       749  3.796472772E-01  1.875000000E-01 
       750  3.996287129E-01  1.875000000E-01 
       751  4.196101485E-01  1.875000000E-01 
       752  4.395915842E-01  1.875000000E-01 
       753  4.595730198E-01  1.875000000E-01 
       754  4.795544554E-01  1.875000000E-01 
       755  4.995358911E-01  1.875000000E-01 
       756  5.195173267E-01  1.875000000E-01 
       757  5.394987624E-01  1.875000000E-01 
       758  5.594801980E-01  1.875000000E-01 
       759  5.794616337E-01  1.875000000E-01 
       760  5.994430693E-01  1.875000000E-01 
       761  6.194245050E-01  1.875000000E-01 
       762  6.394059406E-01  1.875000000E-01 
       763  6.593873762E-01  1.875000000E-01 
       764  6.793688119E-01  1.875000000E-01 
       765  6.993502475E-01  1.875000000E-01 
       766  7.193316832E-01  1.875000000E-01 
       767  7.393131188E-01  1.875000000E-01 
       768  7.592945545E-01  1.875000000E-01 
       769  7.792759901E-01  1.875000000E-01 
       770  7.992574257E-01  1.875000000E-01 
       771  8.192388614E-01  1.875000000E-01 
       772  8.392202970E-01  1.875000000E-01 
       773  8.592017327E-01  1.875000000E-01 
       774  8.791831683E-01  1.875000000E-01 
       775  8.991646040E-01  1.875000000E-01 
       776  9.191460396E-01  1.875000000E-01 
       777  9.391274752E-01  1.875000000E-01 
       778  9.591089109E-01  1.875000000E-01 
       779  9.790903465E-01  1.875000000E-01 
       780  9.990717822E-01  1.875000000E-01 
       781  1.254364039E+00  1.875021072E-01 
       782  1.960780269E+00  1.884808201E-01 
       783  1.136543066E+00  1.888515972E-01 
       784  1.627297289E+00  1.893600145E-01 
       785  1.509551139E+00  1.893769682E-01 
       786  1.745019171E+00  1.897752348E-01 
       787  1.391780722E+00  1.898260958E-01 
       788  1.862716786E+00  1.906226291E-01 
       789  1.018697826E+00  1.906332613E-01 
       790  1.273986038E+00  1.907073975E-01 
       791  1.980390135E+00  1.919021974E-01 
       792  1.156167087E+00  1.920208730E-01 
       793  1.529169093E+00  1.926542875E-01 
       794  1.646913221E+00  1.926733483E-01 
       795  1.411400699E+00  1.930674006E-01 
       796  1.764633081E+00  1.931245831E-01 
       797  1.038323869E+00  1.937665226E-01 
       798  1.293608037E+00  1.939126878E-01 
       799  1.882328674E+00  1.940079919E-01 
       800  1.175791109E+00  1.951901488E-01 
       801  2.000000000E+00  1.953235747E-01 
       802  1.548787048E+00  1.959316068E-01 
       803  1.666529153E+00  1.959866821E-01 
       804  1.431020676E+00  1.963087054E-01 
       805  1.784246991E+00  1.964739314E-01 
       806  1.057949913E+00  1.968997839E-01 
       807  1.313230036E+00  1.971179780E-01 
       808  1.901940562E+00  1.973933547E-01 
       809  1.195415130E+00  1.983594246E-01 
       810  1.568405002E+00  1.992089261E-01 
       811  1.686145085E+00  1.993000159E-01 
       812  1.450640652E+00  1.995500102E-01 
       813  1.803860901E+00  1.998232797E-01 
       814  1.077575956E+00  2.000330452E-01 
       815  1.332852035E+00  2.003232683E-01 
       816  1.921552449E+00  2.007787175E-01 
       817  1.215039151E+00  2.015287004E-01 
       818  1.588022957E+00  2.024862454E-01 
       819  1.705761017E+00  2.026133497E-01 
       820  1.470260629E+00  2.027913150E-01 
       821  1.097202000E+00  2.031663065E-01 
       822  1.823474811E+00  2.031726280E-01 
       823  1.352474034E+00  2.035285586E-01 
       824  1.941164337E+00  2.041640803E-01 
       825  1.234663172E+00  2.046979762E-01 
       826  1.607640911E+00  2.057635647E-01 
       827  1.725376949E+00  2.059266835E-01 
       828  1.489880606E+00  2.060326198E-01 
       829  1.116828043E+00  2.062995678E-01 
       830  1.843088721E+00  2.065219763E-01 
       831  1.372096033E+00  2.067338489E-01 
       832  1.960776225E+00  2.075494430E-01 
       833  1.254287193E+00  2.078672520E-01 
       834  1.156482317E-16  2.083333333E-01 
       835  1.997937294E-02  2.083333333E-01 
       836  3.995874587E-02  2.083333333E-01 
       837  5.993811881E-02  2.083333333E-01 
       838  7.991749175E-02  2.083333333E-01 
       839  9.989686469E-02  2.083333333E-01 
       840  1.198762376E-01  2.083333333E-01 
       841  1.398556106E-01  2.083333333E-01 
       842  1.598349835E-01  2.083333333E-01 
       843  1.798143564E-01  2.083333333E-01 
       844  1.997937294E-01  2.083333333E-01 
       845  2.197731023E-01  2.083333333E-01 
       846  2.397524752E-01  2.083333333E-01 
       847  2.597318482E-01  2.083333333E-01 
       848  2.797112211E-01  2.083333333E-01 
       849  2.996905941E-01  2.083333333E-01 
       850  3.196699670E-01  2.083333333E-01 
       851  3.396493399E-01  2.083333333E-01 
       852  3.596287129E-01  2.083333333E-01 
       853  3.796080858E-01  2.083333333E-01 
       854  3.995874587E-01  2.083333333E-01 
       855  4.195668317E-01  2.083333333E-01 
       856  4.395462046E-01  2.083333333E-01 
       857  4.595255776E-01  2.083333333E-01 
       858  4.795049505E-01  2.083333333E-01 
       859  4.994843234E-01  2.083333333E-01 
       860  5.194636964E-01  2.083333333E-01 
       861  5.394430693E-01  2.083333333E-01 
       862  5.594224422E-01  2.083333333E-01 
       863  5.794018152E-01  2.083333333E-01 
       864  5.993811881E-01  2.083333333E-01 
       865  6.193605611E-01  2.083333333E-01 
       866  6.393399340E-01  2.083333333E-01 
       867  6.593193069E-01  2.083333333E-01 
       868  6.792986799E-01  2.083333333E-01 
       869  6.992780528E-01  2.083333333E-01 
       870  7.192574257E-01  2.083333333E-01 
       871  7.392367987E-01  2.083333333E-01 
       872  7.592161716E-01  2.083333333E-01 
       873  7.791955446E-01  2.083333333E-01 
       874  7.991749175E-01  2.083333333E-01 
       875  8.191542904E-01  2.083333333E-01 
       876  8.391336634E-01  2.083333333E-01 
       877  8.591130363E-01  2.083333333E-01 
       878  8.790924092E-01  2.083333333E-01 
       879  8.990717822E-01  2.083333333E-01 
       880  9.190511551E-01  2.083333333E-01 
       881  9.390305281E-01  2.083333333E-01 
       882  9.590099010E-01  2.083333333E-01 
       883  9.789892739E-01  2.083333333E-01 
       884  9.989686469E-01  2.083333333E-01 
       885  1.627258866E+00  2.090408840E-01 
       886  1.744992882E+00  2.092400173E-01 
       887  1.509500582E+00  2.092739246E-01 
       888  1.136454087E+00  2.094328291E-01 
       889  1.862702631E+00  2.098713246E-01 
       890  1.391718032E+00  2.099391392E-01 
       891  1.980388112E+00  2.109348058E-01 
       892  1.273911215E+00  2.110365278E-01 
       893  1.018596713E+00  2.114305801E-01 
       894  1.646876820E+00  2.123182032E-01 
       895  1.529120559E+00  2.125152294E-01 
       896  1.764608814E+00  2.125533511E-01 
       897  1.156080130E+00  2.125660904E-01 
       898  1.411340031E+00  2.131444295E-01 
       899  1.882316540E+00  2.132206728E-01 
       900  1.293535236E+00  2.142058036E-01 
       901  2.000000000E+00  2.143201686E-01 
       902  1.038224778E+00  2.145278269E-01 
       903  1.666494774E+00  2.155955225E-01 
       904  1.175706174E+00  2.156993517E-01 
       905  1.548740536E+00  2.157565342E-01 
       906  1.784224746E+00  2.158666848E-01 
       907  1.430962030E+00  2.163497198E-01 
       908  1.901930450E+00  2.165700211E-01 
       909  1.313159257E+00  2.173750794E-01 
       910  1.057852844E+00  2.176250737E-01 
       911  1.195332217E+00  2.188326130E-01 
       912  1.686112729E+00  2.188728418E-01 
       913  1.568360513E+00  2.189978390E-01 
       914  1.803840678E+00  2.191800186E-01 
       915  1.450584029E+00  2.195550101E-01 
       916  1.921544360E+00  2.199193694E-01 
       917  1.332783278E+00  2.205443552E-01 
       918  1.077480910E+00  2.207223205E-01 
       919  1.214958261E+00  2.219658743E-01 
       920  1.705730683E+00  2.221501611E-01 
       921  1.587980489E+00  2.222391438E-01 
       922  1.823456610E+00  2.224933524E-01 
       923  1.470206028E+00  2.227603004E-01 
       924  1.941158270E+00  2.232687177E-01 
       925  1.352407300E+00  2.237136310E-01 
       926  1.097108976E+00  2.238195673E-01 
       927  1.234584304E+00  2.250991356E-01 
       928  1.725348638E+00  2.254274804E-01 
       929  1.607600466E+00  2.254804486E-01 
       930  1.843072543E+00  2.258066862E-01 
       931  1.489828027E+00  2.259655907E-01 
       932  1.960772180E+00  2.266180660E-01 
       933  1.372031321E+00  2.268829068E-01 
       934  1.116737041E+00  2.269168141E-01 
       935  1.254210348E+00  2.282323969E-01 
       936  1.744966592E+00  2.287047997E-01 
       937  1.627220443E+00  2.287217534E-01 
       938  1.862688475E+00  2.291200200E-01 
       939  1.272130549E-16  2.291666667E-01 
       940  1.997731023E-02  2.291666667E-01 
       941  3.995462046E-02  2.291666667E-01 
       942  5.993193069E-02  2.291666667E-01 
       943  7.990924092E-02  2.291666667E-01 
       944  9.988655116E-02  2.291666667E-01 
       945  1.198638614E-01  2.291666667E-01 
       946  1.398411716E-01  2.291666667E-01 
       947  1.598184818E-01  2.291666667E-01 
       948  1.797957921E-01  2.291666667E-01 
       949  1.997731023E-01  2.291666667E-01 
       950  2.197504125E-01  2.291666667E-01 
       951  2.397277228E-01  2.291666667E-01 
       952  2.597050330E-01  2.291666667E-01 
       953  2.796823432E-01  2.291666667E-01 
       954  2.996596535E-01  2.291666667E-01 
       955  3.196369637E-01  2.291666667E-01 
       956  3.396142739E-01  2.291666667E-01 
       957  3.595915842E-01  2.291666667E-01 
       958  3.795688944E-01  2.291666667E-01 
       959  3.995462046E-01  2.291666667E-01 
       960  4.195235149E-01  2.291666667E-01 
       961  4.395008251E-01  2.291666667E-01 
       962  4.594781353E-01  2.291666667E-01 
       963  4.794554455E-01  2.291666667E-01 
       964  4.994327558E-01  2.291666667E-01 
       965  5.194100660E-01  2.291666667E-01 
       966  5.393873762E-01  2.291666667E-01 
       967  5.593646865E-01  2.291666667E-01 
       968  5.793419967E-01  2.291666667E-01 
       969  5.993193069E-01  2.291666667E-01 
       970  6.192966172E-01  2.291666667E-01 
       971  6.392739274E-01  2.291666667E-01 
       972  6.592512376E-01  2.291666667E-01 
       973  6.792285479E-01  2.291666667E-01 
       974  6.992058581E-01  2.291666667E-01 
       975  7.191831683E-01  2.291666667E-01 
       976  7.391604785E-01  2.291666667E-01 
       977  7.591377888E-01  2.291666667E-01 
       978  7.791150990E-01  2.291666667E-01 
